time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.407551,0.0245,0.1376,0.0233,0.142
4.409659,0.0245,0.1376,0.0233,0.142
4.427357,-0.0284,0.1863,0.0631,0.199
4.428800,-0.0284,0.1863,0.0631,0.199
4.447460,0.0176,0.1955,0.0540,0.204
4.448829,0.0176,0.1955,0.0540,0.204
4.467567,0.0061,0.1814,0.0377,0.185
4.469241,0.0061,0.1814,0.0377,0.185
4.488941,0.0026,0.1591,-0.0241,0.161
4.490359,0.0026,0.1591,-0.0241,0.161
4.507455,0.0234,0.1108,0.0397,0.120
4.509794,0.0234,0.1108,0.0397,0.120
4.527789,0.0108,0.0866,0.0968,0.130
4.529728,0.0108,0.0866,0.0968,0.130
4.546883,-0.0267,0.1323,0.0833,0.159
4.549452,-0.0267,0.1323,0.0833,0.159
4.567167,-0.0397,0.1628,0.0444,0.173
4.568414,-0.0397,0.1628,0.0444,0.173
4.586935,0.0169,0.1842,0.0248,0.187
4.588251,0.0169,0.1842,0.0248,0.187
4.607145,0.0088,0.1566,-0.0037,0.157
4.609085,0.0088,0.1566,-0.0037,0.157
4.627737,0.0253,0.1594,0.0312,0.164
4.629377,0.0253,0.1594,0.0312,0.164
4.647467,0.0126,0.1255,0.0380,0.132
4.648758,0.0126,0.1255,0.0380,0.132
4.667610,0.0287,0.1376,-0.0210,0.142
4.669088,0.0287,0.1376,-0.0210,0.142
4.686690,0.0243,0.1595,0.0020,0.161
4.687988,0.0243,0.1595,0.0020,0.161
4.707405,0.0497,0.1203,0.0425,0.137
4.709353,0.0497,0.1203,0.0425,0.137
4.727485,0.0348,0.1112,0.0071,0.117
4.729401,0.0348,0.1112,0.0071,0.117
4.747135,0.0269,0.1513,0.0451,0.160
4.748853,0.0269,0.1513,0.0451,0.160
4.766782,-0.0097,0.1494,-0.0150,0.150
4.767631,-0.0097,0.1494,-0.0150,0.150
4.786926,0.0453,0.1514,-0.0108,0.158
4.788632,0.0453,0.1514,-0.0108,0.158
4.807287,0.0365,0.1474,-0.0555,0.162
4.809196,0.0365,0.1474,-0.0555,0.162
4.827278,0.0431,0.1494,-0.0755,0.173
4.828907,0.0431,0.1494,-0.0755,0.173
4.846632,0.0538,0.1446,-0.0500,0.162
4.847952,0.0538,0.1446,-0.0500,0.162
4.866548,0.0457,0.1360,-0.0324,0.147
4.867455,0.0457,0.1360,-0.0324,0.147
4.886370,-0.0358,0.1604,0.0673,0.178
4.887589,-0.0358,0.1604,0.0673,0.178
4.906154,-0.0079,0.1485,0.0553,0.159
4.907261,-0.0079,0.1485,0.0553,0.159
4.926481,-0.0117,0.1454,0.0126,0.146
4.928928,-0.0117,0.1454,0.0126,0.146
4.946327,-0.0428,0.1671,-0.0244,0.174
4.949160,-0.0428,0.1671,-0.0244,0.174
4.965835,-0.0497,0.1547,-0.0050,0.163
4.966651,-0.0497,0.1547,-0.0050,0.163
4.986497,0.0135,0.1543,0.0163,0.156
4.988116,0.0135,0.1543,0.0163,0.156
5.006335,0.0213,0.1419,0.0022,0.144
5.007612,0.0213,0.1419,0.0022,0.144
5.026038,0.0083,0.1487,0.0331,0.153
5.028258,0.0083,0.1487,0.0331,0.153
5.046039,0.0082,0.1414,-0.0019,0.142
5.048999,0.0082,0.1414,-0.0019,0.142
5.066379,0.0283,0.1653,-0.0338,0.171
5.067321,0.0283,0.1653,-0.0338,0.171
5.086278,0.0928,0.1623,-0.0297,0.189
5.087807,0.0928,0.1623,-0.0297,0.189
5.106512,0.0790,0.1556,-0.0333,0.178
5.108049,0.0790,0.1556,-0.0333,0.178
5.126935,0.0484,0.1748,-0.0400,0.186
5.128396,0.0484,0.1748,-0.0400,0.186
5.147103,0.0241,0.1658,-0.0306,0.170
5.148402,0.0241,0.1658,-0.0306,0.170
5.165784,0.0353,0.1777,-0.0362,0.185
5.166790,0.0353,0.1777,-0.0362,0.185
5.185954,0.0564,0.1387,-0.0416,0.155
5.187413,0.0564,0.1387,-0.0416,0.155
5.206049,0.0477,0.1299,-0.0561,0.149
5.207235,0.0477,0.1299,-0.0561,0.149
5.226614,0.0089,0.1253,-0.0124,0.126
5.227909,0.0089,0.1253,-0.0124,0.126
5.246019,0.0182,0.1667,-0.0082,0.168
5.248421,0.0182,0.1667,-0.0082,0.168
5.265635,0.0085,0.1481,0.0076,0.149
5.266771,0.0085,0.1481,0.0076,0.149
5.285715,0.0176,0.1175,0.0136,0.120
5.287163,0.0176,0.1175,0.0136,0.120
5.306051,0.0204,0.1268,-0.0090,0.129
5.307506,0.0204,0.1268,-0.0090,0.129
5.325668,0.0445,0.1461,0.0004,0.153
