time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.124696,-0.0095,0.1736,-0.0280,0.176
4.143156,-0.0077,0.1822,-0.0163,0.183
4.144808,-0.0077,0.1822,-0.0163,0.183
4.163089,0.0266,0.1777,-0.0262,0.182
4.164673,0.0266,0.1777,-0.0262,0.182
4.182996,0.0458,0.1484,0.0582,0.166
4.183824,0.0458,0.1484,0.0582,0.166
4.202627,-0.0202,0.1605,0.0712,0.177
4.204022,-0.0202,0.1605,0.0712,0.177
4.227249,-0.0382,0.1489,0.0269,0.156
4.228881,-0.0382,0.1489,0.0269,0.156
4.243941,-0.0206,0.1801,-0.0030,0.181
4.245350,-0.0206,0.1801,-0.0030,0.181
4.262537,0.0390,0.1539,-0.0025,0.159
4.263784,0.0390,0.1539,-0.0025,0.159
4.282193,0.0542,0.1366,0.0626,0.160
4.282854,0.0542,0.1366,0.0626,0.160
4.303681,0.0038,0.1345,0.0693,0.151
4.305250,0.0038,0.1345,0.0693,0.151
4.327869,0.0280,0.1677,0.0493,0.177
4.329548,0.0280,0.1677,0.0493,0.177
4.343092,0.0361,0.1731,0.0341,0.180
4.345430,0.0361,0.1731,0.0341,0.180
4.363010,0.0431,0.1635,0.0238,0.171
4.364277,0.0431,0.1635,0.0238,0.171
4.382427,0.0613,0.1448,0.0064,0.157
4.383756,0.0613,0.1448,0.0064,0.157
4.401647,0.0306,0.1430,-0.0420,0.152
4.402694,0.0306,0.1430,-0.0420,0.152
4.422853,-0.0066,0.1480,-0.0225,0.150
4.424226,-0.0066,0.1480,-0.0225,0.150
4.449325,-0.0260,0.1500,-0.0219,0.154
4.450859,-0.0260,0.1500,-0.0219,0.154
4.461821,-0.0164,0.1519,-0.0665,0.167
4.462573,-0.0164,0.1519,-0.0665,0.167
4.480888,-0.0115,0.1717,-0.0239,0.174
4.481731,-0.0115,0.1717,-0.0239,0.174
4.501955,-0.0254,0.1755,-0.0065,0.177
4.503502,-0.0254,0.1755,-0.0065,0.177
4.520754,-0.0231,0.1608,-0.0010,0.163
4.522123,-0.0231,0.1608,-0.0010,0.163
4.545569,0.0103,0.1366,-0.0880,0.163
4.546930,0.0103,0.1366,-0.0880,0.163
4.561503,0.0115,0.1502,-0.1041,0.183
4.562832,0.0115,0.1502,-0.1041,0.183
4.581056,0.0025,0.1840,-0.0699,0.197
4.581876,0.0025,0.1840,-0.0699,0.197
4.601128,-0.0028,0.1488,-0.0439,0.155
4.602803,-0.0028,0.1488,-0.0439,0.155
4.621449,-0.0178,0.1601,0.0218,0.163
4.623041,-0.0178,0.1601,0.0218,0.163
4.640845,-0.0087,0.1526,0.0837,0.174
4.642022,-0.0087,0.1526,0.0837,0.174
4.662000,0.0277,0.1902,0.0292,0.194
4.663297,0.0277,0.1902,0.0292,0.194
4.680787,0.1165,0.1670,-0.1679,0.264
4.682194,0.1165,0.1670,-0.1679,0.264
4.701000,0.0834,0.1558,-0.2608,0.315
4.701855,0.0834,0.1558,-0.2608,0.315
4.720867,-0.0588,0.2076,-0.1655,0.272
4.722469,-0.0588,0.2076,-0.1655,0.272
4.740998,-0.0693,0.1705,0.0539,0.192
4.742774,-0.0693,0.1705,0.0539,0.192
4.760675,-0.0234,0.1049,0.1175,0.159
4.762101,-0.0234,0.1049,0.1175,0.159
4.781032,-0.0130,0.1117,0.0831,0.140
4.782396,-0.0130,0.1117,0.0831,0.140
4.800710,-0.0777,0.1457,0.0791,0.183
4.802478,-0.0777,0.1457,0.0791,0.183
4.821171,-0.0372,0.1855,0.0296,0.191
4.822244,-0.0372,0.1855,0.0296,0.191
4.841594,0.0342,0.1713,0.0561,0.183
4.843030,0.0342,0.1713,0.0561,0.183
4.861171,0.1180,0.1144,0.1041,0.195
4.862301,0.1180,0.1144,0.1041,0.195
4.881059,0.1570,0.0911,0.1018,0.208
4.883699,0.1570,0.0911,0.1018,0.208
4.902229,0.1241,0.0921,0.1088,0.189
4.903310,0.1241,0.0921,0.1088,0.189
4.920883,0.0468,0.1311,0.0793,0.160
4.921924,0.0468,0.1311,0.0793,0.160
4.941071,0.0204,0.1486,0.0109,0.150
4.942061,0.0204,0.1486,0.0109,0.150
4.961541,0.0430,0.1656,-0.0088,0.171
4.964076,0.0430,0.1656,-0.0088,0.171
4.981349,0.0452,0.1536,-0.0544,0.169
4.982766,0.0452,0.1536,-0.0544,0.169
5.001260,0.0337,0.1219,-0.0311,0.130
5.003683,0.0337,0.1219,-0.0311,0.130
5.021041,-0.0209,0.1462,0.0152,0.148
5.022493,-0.0209,0.1462,0.0152,0.148
5.041179,0.0033,0.1645,-0.0474,0.171
5.042503,0.0033,0.1645,-0.0474,0.171
5.061553,0.0062,0.1679,-0.0773,0.185
5.063006,0.0062,0.1679,-0.0773,0.185
5.081876,-0.0049,0.1458,-0.0890,0.171
5.083594,-0.0049,0.1458,-0.0890,0.171
5.101174,-0.0022,0.1472,-0.1345,0.199
5.103032,-0.0022,0.1472,-0.1345,0.199
5.121042,-0.0188,0.1567,-0.1620,0.226
5.122398,-0.0188,0.1567,-0.1620,0.226
5.140980,-0.0130,0.1751,-0.0907,0.198
5.142606,-0.0130,0.1751,-0.0907,0.198
5.162156,-0.0308,0.1678,-0.0632,0.182
5.164840,-0.0308,0.1678,-0.0632,0.182
5.181407,0.0103,0.1403,-0.0722,0.158
5.182729,0.0103,0.1403,-0.0722,0.158
5.201019,0.0491,0.1290,-0.0672,0.154
5.202030,0.0491,0.1290,-0.0672,0.154
5.221202,0.0572,0.1448,-0.0741,0.172
5.222693,0.0572,0.1448,-0.0741,0.172
5.240856,0.0572,0.1649,-0.0726,0.189
5.241884,0.0572,0.1649,-0.0726,0.189
5.261449,0.0099,0.1522,-0.0842,0.174
5.263103,0.0099,0.1522,-0.0842,0.174
5.281087,0.0496,0.1596,-0.0922,0.191
5.282809,0.0496,0.1596,-0.0922,0.191
5.300739,0.0910,0.1300,-0.0560,0.168
5.304130,0.0910,0.1300,-0.0560,0.168
5.321933,0.0378,0.1557,-0.0083,0.160
5.328271,0.0378,0.1557,-0.0083,0.160
5.350393,-0.0066,0.1604,0.0170,0.161
5.351588,-0.0066,0.1604,0.0170,0.161
5.361933,0.0050,0.1841,-0.0138,0.185
5.363443,0.0050,0.1841,-0.0138,0.185
5.379996,0.0067,0.1550,0.0667,0.169
5.381205,0.0067,0.1550,0.0667,0.169
5.401341,-0.0163,0.1580,0.1458,0.216
5.402422,-0.0163,0.1580,0.1458,0.216
5.428920,0.0065,0.1362,-0.0643,0.151
5.430390,0.0065,0.1362,-0.0643,0.151
5.442907,0.0079,0.1863,-0.1406,0.234
5.443987,0.0079,0.1863,-0.1406,0.234
5.460867,-0.0026,0.1603,-0.0859,0.182
5.462544,-0.0026,0.1603,-0.0859,0.182
5.480634,-0.0178,0.1579,-0.0756,0.176
5.484122,-0.0178,0.1579,-0.0756,0.176
5.500649,0.0476,0.1134,-0.0036,0.123
5.501577,0.0476,0.1134,-0.0036,0.123
5.526411,0.0920,0.1043,-0.0064,0.139
5.528100,0.0920,0.1043,-0.0064,0.139
5.544377,0.0610,0.1333,-0.0389,0.152
5.545741,0.0610,0.1333,-0.0389,0.152
