time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.858111,1.1852,2.5877,-0.6452,2.918
3.859522,1.1852,2.5877,-0.6452,2.918
3.877797,0.6416,0.4790,-1.0161,1.294
3.879828,0.6416,0.4790,-1.0161,1.294
3.898018,0.0352,1.2166,-1.3525,1.820
3.899169,0.0352,1.2166,-1.3525,1.820
3.918244,-0.3641,3.8289,-1.0774,3.994
3.920422,-0.3641,3.8289,-1.0774,3.994
3.937594,-0.8946,4.4602,-0.3256,4.561
3.938715,-0.8946,4.4602,-0.3256,4.561
3.958557,-0.7075,7.1113,0.1457,7.148
3.960737,-0.7075,7.1113,0.1457,7.148
3.978130,-0.9529,6.1543,0.0585,6.228
3.979692,-0.9529,6.1543,0.0585,6.228
3.997526,-1.5414,1.5614,0.7035,2.304
3.998526,-1.5414,1.5614,0.7035,2.304
4.017635,-1.1348,-0.1008,1.3522,1.768
4.019296,-1.1348,-0.1008,1.3522,1.768
4.054974,-0.1224,-0.7707,1.1047,1.353
4.056606,-0.1224,-0.7707,1.1047,1.353
4.058421,1.6182,-1.3091,-0.1083,2.084
4.059241,1.6182,-1.3091,-0.1083,2.084
4.078093,1.8567,-0.4404,-1.1609,2.234
4.079392,1.8567,-0.4404,-1.1609,2.234
4.098469,1.1632,0.3836,-1.3930,1.855
4.099363,1.1632,0.3836,-1.3930,1.855
4.117710,-0.1961,0.1420,-1.0430,1.071
4.119154,-0.1961,0.1420,-1.0430,1.071
4.173323,-1.3651,-0.9843,-0.4511,1.742
4.174520,-1.3651,-0.9843,-0.4511,1.742
4.174995,-1.3071,-2.4866,0.4119,2.839
4.175381,-1.3071,-2.4866,0.4119,2.839
4.178434,-1.0334,-3.3617,0.8336,3.614
4.179513,-1.0334,-3.3617,0.8336,3.614
4.197886,-0.7911,-3.2585,0.4169,3.379
4.198662,-0.7911,-3.2585,0.4169,3.379
4.219817,-1.0813,-2.6508,0.4236,2.894
4.221175,-1.0813,-2.6508,0.4236,2.894
4.237863,-1.8127,-2.6050,0.0484,3.174
4.238980,-1.8127,-2.6050,0.0484,3.174
4.257707,-1.1913,-2.6672,-0.7591,3.018
4.259114,-1.1913,-2.6672,-0.7591,3.018
4.277341,0.4749,-2.8185,-1.3186,3.148
4.278535,0.4749,-2.8185,-1.3186,3.148
4.297765,1.0518,-2.5865,0.3461,2.814
4.298683,1.0518,-2.5865,0.3461,2.814
4.317480,1.0386,-2.7536,0.9351,3.088
4.319589,1.0386,-2.7536,0.9351,3.088
4.346936,1.4643,-3.5527,-0.6263,3.893
4.348079,1.4643,-3.5527,-0.6263,3.893
4.357736,1.7445,-3.8837,-1.1603,4.413
4.359887,1.7445,-3.8837,-1.1603,4.413
4.378598,2.6801,-1.7992,1.4138,3.524
4.382356,2.6801,-1.7992,1.4138,3.524
4.396750,4.1481,2.9117,1.0857,5.183
4.398711,4.1481,2.9117,1.0857,5.183
4.420657,3.5762,7.1014,1.2017,8.041
4.425835,3.5762,7.1014,1.2017,8.041
4.443983,0.8410,7.3677,1.2669,7.523
4.445455,0.8410,7.3677,1.2669,7.523
4.458356,-1.4098,5.8166,1.4329,6.154
4.460642,-1.4098,5.8166,1.4329,6.154
4.476997,-2.1661,4.3872,1.7610,5.200
4.479278,-2.1661,4.3872,1.7610,5.200
4.496825,-1.9152,4.0631,1.2285,4.657
4.498311,-1.9152,4.0631,1.2285,4.657
4.520276,-1.1246,4.2744,2.0626,4.877
4.522967,-1.1246,4.2744,2.0626,4.877
4.546054,0.4547,4.6932,2.0266,5.132
4.548909,0.4547,4.6932,2.0266,5.132
4.558850,0.5200,4.0055,1.4081,4.278
4.560790,0.5200,4.0055,1.4081,4.278
4.576702,-1.6707,1.6889,0.4888,2.425
4.578016,-1.6707,1.6889,0.4888,2.425
4.596914,-1.8603,-0.5546,0.2206,1.954
4.598083,-1.8603,-0.5546,0.2206,1.954
4.618856,-1.4689,-2.7490,0.4210,3.145
4.625309,-1.4689,-2.7490,0.4210,3.145
4.647604,-1.0222,-4.5101,1.4607,4.850
4.648664,-1.0222,-4.5101,1.4607,4.850
4.656946,-0.4419,-5.3751,1.5520,5.612
4.657926,-0.4419,-5.3751,1.5520,5.612
4.676435,-0.0377,-4.8002,0.9915,4.902
4.678114,-0.0377,-4.8002,0.9915,4.902
4.697333,0.1075,-3.7481,0.3447,3.765
4.698310,0.1075,-3.7481,0.3447,3.765
4.718669,0.7736,-2.6878,-0.3625,2.820
4.719914,0.7736,-2.6878,-0.3625,2.820
4.741147,1.0360,-1.5797,-0.9826,2.129
4.742274,1.0360,-1.5797,-0.9826,2.129
4.757524,0.7338,-1.1956,-1.1021,1.784
4.758516,0.7338,-1.1956,-1.1021,1.784
4.776348,-0.0412,-1.7383,-1.1578,2.089
4.778734,-0.0412,-1.7383,-1.1578,2.089
4.795956,-0.1816,-2.3681,-0.9422,2.555
4.797250,-0.1816,-2.3681,-0.9422,2.555
4.816873,-0.0435,-3.0317,-0.7412,3.121
4.818458,-0.0435,-3.0317,-0.7412,3.121
4.846964,-0.5068,-3.3413,-0.5240,3.420
4.848089,-0.5068,-3.3413,-0.5240,3.420
4.856717,-1.0056,-3.1512,-0.5340,3.351
4.858876,-1.0056,-3.1512,-0.5340,3.351
4.876080,-0.7420,-2.5230,-0.8759,2.772
4.879055,-0.7420,-2.5230,-0.8759,2.772
4.896004,0.8449,-0.2437,-2.1869,2.357
4.897733,0.8449,-0.2437,-2.1869,2.357
4.921482,3.0983,4.4102,-1.7717,5.673
4.924416,3.0983,4.4102,-1.7717,5.673
4.946528,3.0381,7.8412,-2.7336,8.842
4.948109,3.0381,7.8412,-2.7336,8.842
4.956465,2.8391,4.6647,-2.9282,6.196
4.958305,2.8391,4.6647,-2.9282,6.196
4.975397,1.7413,1.8848,0.5496,2.624
4.977180,1.7413,1.8848,0.5496,2.624
4.996030,1.4054,5.8405,-0.2255,6.011
4.997155,1.4054,5.8405,-0.2255,6.011
5.026849,0.1581,6.9593,-0.3588,6.970
5.028428,0.1581,6.9593,-0.3588,6.970
5.035409,-2.5486,4.4095,-0.2167,5.098
5.036837,-2.5486,4.4095,-0.2167,5.098
5.070795,-3.6654,3.7673,1.0096,5.352
5.071963,-3.6654,3.7673,1.0096,5.352
5.075550,-2.8304,2.6786,1.5443,4.192
5.076713,-2.8304,2.6786,1.5443,4.192
5.103027,-1.5619,2.1558,1.3505,2.985
5.105369,-1.5619,2.1558,1.3505,2.985
5.126852,-0.4386,1.8285,0.0449,1.881
5.128286,-0.4386,1.8285,0.0449,1.881
5.135833,-0.1020,0.7286,-1.0141,1.253
5.137060,-0.1020,0.7286,-1.0141,1.253
5.155587,0.3960,-0.5792,-1.4131,1.578
5.157382,0.3960,-0.5792,-1.4131,1.578
5.176695,0.6405,-1.7416,-1.0763,2.145
5.178122,0.6405,-1.7416,-1.0763,2.145
5.195858,-0.1661,-2.4919,-0.4640,2.540
5.196762,-0.1661,-2.4919,-0.4640,2.540
5.223409,-0.7371,-2.8845,-0.1464,2.981
5.225231,-0.7371,-2.8845,-0.1464,2.981
5.249120,-0.5906,-2.9593,-0.3962,3.044
5.250379,-0.5906,-2.9593,-0.3962,3.044
5.256524,-0.2150,-2.6634,-0.6059,2.740
5.258388,-0.2150,-2.6634,-0.6059,2.740
5.275717,-0.0324,-2.2384,-0.4380,2.281
5.277994,-0.0324,-2.2384,-0.4380,2.281
5.295824,0.0570,-2.0498,-0.0394,2.051
5.298167,0.0570,-2.0498,-0.0394,2.051
5.316383,0.3243,-2.3837,-0.1049,2.408
5.318342,0.3243,-2.3837,-0.1049,2.408
5.339405,0.2443,-2.8379,0.2093,2.856
5.342411,0.2443,-2.8379,0.2093,2.856
5.367057,-0.0810,-2.8420,0.3531,2.865
