time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.611102,-0.0465,-0.0211,0.0521,0.073
3.631494,-0.0328,-0.0144,0.0158,0.039
3.634136,-0.0328,-0.0144,0.0158,0.039
3.646884,-0.0632,0.0011,-0.0103,0.064
3.648285,-0.0632,0.0011,-0.0103,0.064
3.667188,-0.0554,0.0164,0.0201,0.061
3.669198,-0.0554,0.0164,0.0201,0.061
3.687742,-0.0709,-0.0118,0.0019,0.072
3.689658,-0.0709,-0.0118,0.0019,0.072
3.707893,-0.1095,0.0032,0.0455,0.119
3.708941,-0.1095,0.0032,0.0455,0.119
3.727353,-0.0542,-0.0192,0.0340,0.067
3.729180,-0.0542,-0.0192,0.0340,0.067
3.746825,-0.0321,-0.0006,0.0631,0.071
3.748483,-0.0321,-0.0006,0.0631,0.071
3.767834,-0.0187,0.0076,0.0430,0.048
3.769671,-0.0187,0.0076,0.0430,0.048
3.787466,-0.0219,0.0486,0.0361,0.064
3.788725,-0.0219,0.0486,0.0361,0.064
3.807070,-0.0177,0.0725,-0.0032,0.075
3.808976,-0.0177,0.0725,-0.0032,0.075
3.826779,0.0010,-0.0326,0.0083,0.034
3.828683,0.0010,-0.0326,0.0083,0.034
3.846390,-0.0588,-0.0443,0.0196,0.076
3.847546,-0.0588,-0.0443,0.0196,0.076
3.867104,-0.1111,-0.0546,0.0188,0.125
3.869067,-0.1111,-0.0546,0.0188,0.125
3.887911,-0.0639,-0.0261,0.0137,0.070
3.889750,-0.0639,-0.0261,0.0137,0.070
3.906822,-0.0437,0.0112,0.0398,0.060
3.908330,-0.0437,0.0112,0.0398,0.060
3.926314,-0.0427,-0.0152,0.0074,0.046
3.927589,-0.0427,-0.0152,0.0074,0.046
3.947759,-0.0423,-0.0052,0.0011,0.043
3.950315,-0.0423,-0.0052,0.0011,0.043
3.966094,-0.0405,-0.0093,0.0538,0.068
3.967558,-0.0405,-0.0093,0.0538,0.068
3.986603,-0.0362,0.0322,0.0285,0.056
3.988163,-0.0362,0.0322,0.0285,0.056
4.006422,-0.0729,0.0250,0.0015,0.077
4.008126,-0.0729,0.0250,0.0015,0.077
4.026771,-0.0512,0.0185,0.0409,0.068
4.028040,-0.0512,0.0185,0.0409,0.068
4.045957,-0.0271,0.0051,0.0511,0.058
4.047763,-0.0271,0.0051,0.0511,0.058
4.066130,-0.0317,0.0258,0.0018,0.041
4.067481,-0.0317,0.0258,0.0018,0.041
4.086569,-0.0140,0.0323,0.0151,0.038
4.087888,-0.0140,0.0323,0.0151,0.038
4.106160,-0.0066,-0.0144,0.0467,0.049
4.108057,-0.0066,-0.0144,0.0467,0.049
4.126324,-0.0336,-0.0194,0.0366,0.053
4.127179,-0.0336,-0.0194,0.0366,0.053
4.145940,-0.0741,-0.0533,0.0547,0.106
4.147222,-0.0741,-0.0533,0.0547,0.106
4.165819,-0.0815,-0.0525,0.0299,0.101
4.167465,-0.0815,-0.0525,0.0299,0.101
4.185333,-0.0542,-0.0240,0.0508,0.078
4.186468,-0.0542,-0.0240,0.0508,0.078
4.206636,-0.0308,-0.0034,0.0138,0.034
4.208064,-0.0308,-0.0034,0.0138,0.034
4.225889,-0.0363,0.0108,0.0299,0.048
4.226785,-0.0363,0.0108,0.0299,0.048
4.245325,-0.0477,0.0085,0.0123,0.050
4.246921,-0.0477,0.0085,0.0123,0.050
4.265393,-0.0508,0.0333,0.0121,0.062
4.266900,-0.0508,0.0333,0.0121,0.062
4.285437,-0.0597,0.0133,0.0383,0.072
4.286580,-0.0597,0.0133,0.0383,0.072
4.305578,-0.0266,0.0179,0.0074,0.033
4.307142,-0.0266,0.0179,0.0074,0.033
4.325163,-0.0369,0.0271,0.0260,0.053
4.326213,-0.0369,0.0271,0.0260,0.053
4.345158,-0.0748,0.0269,0.0171,0.081
4.346808,-0.0748,0.0269,0.0171,0.081
4.364901,-0.0624,0.0077,0.0219,0.067
4.366052,-0.0624,0.0077,0.0219,0.067
4.385024,-0.0620,-0.0035,0.0565,0.084
4.386204,-0.0620,-0.0035,0.0565,0.084
4.404886,-0.0498,-0.0023,0.0348,0.061
4.406288,-0.0498,-0.0023,0.0348,0.061
4.424958,-0.0565,0.0082,0.0163,0.059
4.425866,-0.0565,0.0082,0.0163,0.059
4.444812,-0.0458,-0.0129,0.0205,0.052
4.446309,-0.0458,-0.0129,0.0205,0.052
4.465050,-0.0457,0.0017,0.0587,0.074
4.466872,-0.0457,0.0017,0.0587,0.074
4.484865,-0.0320,-0.0031,0.0393,0.051
4.486374,-0.0320,-0.0031,0.0393,0.051
4.505355,-0.0496,0.0203,0.0335,0.063
4.507325,-0.0496,0.0203,0.0335,0.063
4.524708,-0.0467,0.0518,0.0233,0.074
4.525494,-0.0467,0.0518,0.0233,0.074
4.548724,-0.0088,0.0419,0.0142,0.045
4.550291,-0.0088,0.0419,0.0142,0.045
4.565605,-0.0572,-0.0179,0.0585,0.084
4.566926,-0.0572,-0.0179,0.0585,0.084
4.584364,-0.0650,-0.0299,0.0722,0.102
4.585604,-0.0650,-0.0299,0.0722,0.102
4.604565,-0.0468,0.0023,0.0179,0.050
4.605862,-0.0468,0.0023,0.0179,0.050
4.626033,-0.0099,0.0319,0.1069,0.112
4.626890,-0.0099,0.0319,0.1069,0.112
4.644277,-0.0184,0.0689,0.0275,0.076
4.645862,-0.0184,0.0689,0.0275,0.076
4.664453,0.0177,0.0572,0.0154,0.062
4.666620,0.0177,0.0572,0.0154,0.062
4.684059,-0.0336,-0.0482,0.0302,0.066
4.685367,-0.0336,-0.0482,0.0302,0.066
4.704117,-0.0513,-0.0558,0.0169,0.078
4.705460,-0.0513,-0.0558,0.0169,0.078
4.724019,-0.1254,-0.0198,0.0168,0.128
4.725306,-0.1254,-0.0198,0.0168,0.128
4.746382,-0.0653,0.0028,0.0240,0.070
4.748308,-0.0653,0.0028,0.0240,0.070
4.763954,-0.0553,-0.0195,0.0500,0.077
4.765449,-0.0553,-0.0195,0.0500,0.077
4.783982,-0.0394,-0.0083,0.0238,0.047
4.785276,-0.0394,-0.0083,0.0238,0.047
4.803929,-0.0158,0.0301,0.0232,0.041
4.805575,-0.0158,0.0301,0.0232,0.041
4.826916,-0.0523,0.0109,0.0343,0.064
4.827765,-0.0523,0.0109,0.0343,0.064
4.846334,-0.0478,0.0459,0.0064,0.067
4.848475,-0.0478,0.0459,0.0064,0.067
4.863787,-0.0571,0.0362,0.0379,0.078
4.865713,-0.0571,0.0362,0.0379,0.078
4.883908,-0.0529,0.0238,0.0114,0.059
4.885439,-0.0529,0.0238,0.0114,0.059
4.903438,-0.0411,0.0087,0.0621,0.075
4.904745,-0.0411,0.0087,0.0621,0.075
4.923529,-0.0500,0.0284,0.0405,0.070
4.924616,-0.0500,0.0284,0.0405,0.070
4.943398,-0.0260,-0.0243,0.0455,0.058
4.945026,-0.0260,-0.0243,0.0455,0.058
4.963379,-0.0237,0.0186,0.0409,0.051
4.964793,-0.0237,0.0186,0.0409,0.051
4.983541,-0.0238,-0.0206,0.0186,0.037
4.985435,-0.0238,-0.0206,0.0186,0.037
5.003317,-0.0790,-0.0534,0.0304,0.100
5.004579,-0.0790,-0.0534,0.0304,0.100
5.025755,-0.0674,-0.0212,0.0327,0.078
5.026900,-0.0674,-0.0212,0.0327,0.078
5.043127,-0.0540,-0.0046,0.0217,0.058
5.044761,-0.0540,-0.0046,0.0217,0.058
5.063366,-0.0515,0.0066,0.0208,0.056
5.065733,-0.0515,0.0066,0.0208,0.056
5.083237,-0.0277,0.0271,0.0355,0.053
5.084530,-0.0277,0.0271,0.0355,0.053
5.103080,-0.0239,0.0017,0.0322,0.040
5.104421,-0.0239,0.0017,0.0322,0.040
5.122579,-0.0522,0.0432,0.0198,0.071
5.123562,-0.0522,0.0432,0.0198,0.071
5.143730,-0.0334,0.0069,0.0055,0.035
5.145120,-0.0334,0.0069,0.0055,0.035
5.162914,-0.0146,0.0188,0.0291,0.038
5.164066,-0.0146,0.0188,0.0291,0.038
5.182945,-0.0410,0.0143,0.0134,0.045
5.184653,-0.0410,0.0143,0.0134,0.045
5.202923,-0.0409,0.0125,-0.0125,0.045
5.204949,-0.0409,0.0125,-0.0125,0.045
5.222265,-0.0571,-0.0257,-0.0061,0.063
5.223169,-0.0571,-0.0257,-0.0061,0.063
5.246268,-0.0418,-0.0129,0.0131,0.046
5.247986,-0.0418,-0.0129,0.0131,0.046
5.262710,-0.0645,-0.0136,0.0312,0.073
5.264140,-0.0645,-0.0136,0.0312,0.073
5.282992,-0.0466,0.0106,0.0208,0.052
5.284118,-0.0466,0.0106,0.0208,0.052
5.302486,-0.0345,0.0064,0.0670,0.076
5.303698,-0.0345,0.0064,0.0670,0.076
5.322190,-0.0470,-0.0049,0.0492,0.068
5.323114,-0.0470,-0.0049,0.0492,0.068
5.343062,-0.0408,-0.0189,0.0119,0.047
5.344658,-0.0408,-0.0189,0.0119,0.047
5.362535,-0.0550,-0.0124,0.0115,0.058
5.364441,-0.0550,-0.0124,0.0115,0.058
5.382655,-0.0499,-0.0165,0.0458,0.070
