time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.004022,0.0014,-0.0139,-0.0125,0.019
5.021290,-0.0070,-0.0115,-0.0046,0.014
5.024509,-0.0070,-0.0115,-0.0046,0.014
5.041211,-0.0187,-0.0247,-0.0347,0.047
5.044225,-0.0187,-0.0247,-0.0347,0.047
5.061257,-0.0010,0.0019,-0.0135,0.014
5.063916,-0.0010,0.0019,-0.0135,0.014
5.082180,0.0027,-0.0032,-0.0152,0.016
5.083502,0.0027,-0.0032,-0.0152,0.016
5.103290,0.0121,0.0077,-0.0221,0.026
5.105355,0.0121,0.0077,-0.0221,0.026
5.131322,-0.0050,0.0208,0.0066,0.022
5.132902,-0.0050,0.0208,0.0066,0.022
5.143623,0.0139,0.0158,0.0059,0.022
5.145840,0.0139,0.0158,0.0059,0.022
5.161005,0.0168,0.0211,-0.0116,0.029
5.162919,0.0168,0.0211,-0.0116,0.029
5.181480,0.0068,0.0410,0.0004,0.042
5.183130,0.0068,0.0410,0.0004,0.042
5.200589,0.0240,0.0315,0.0008,0.040
5.203906,0.0240,0.0315,0.0008,0.040
5.220615,0.0261,0.0141,0.0399,0.050
5.222483,0.0261,0.0141,0.0399,0.050
5.240716,0.0263,0.0035,-0.0037,0.027
5.242532,0.0263,0.0035,-0.0037,0.027
5.260316,0.0243,0.0034,0.0164,0.030
5.261558,0.0243,0.0034,0.0164,0.030
5.280795,0.0072,0.0109,0.0180,0.022
5.284403,0.0072,0.0109,0.0180,0.022
5.300694,0.0067,0.0128,0.0166,0.022
5.302100,0.0067,0.0128,0.0166,0.022
5.320354,0.0472,0.0025,0.0049,0.048
5.323418,0.0472,0.0025,0.0049,0.048
5.340513,0.0396,0.0377,0.0009,0.055
5.341995,0.0396,0.0377,0.0009,0.055
5.360677,-0.0017,0.0057,-0.0415,0.042
5.362395,-0.0017,0.0057,-0.0415,0.042
5.384660,-0.0189,-0.0397,-0.0113,0.045
5.389999,-0.0189,-0.0397,-0.0113,0.045
