time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.623382,0.6623,-1.7251,-2.7522,3.315
4.625644,0.6623,-1.7251,-2.7522,3.315
4.643495,-1.2797,-2.9433,-2.6111,4.137
4.645770,-1.2797,-2.9433,-2.6111,4.137
4.664865,-2.5143,-3.8278,-2.3522,5.148
4.666667,-2.5143,-3.8278,-2.3522,5.148
4.685410,-2.5253,-3.9796,-1.8030,5.046
4.689138,-2.5253,-3.9796,-1.8030,5.046
4.711562,-1.8327,-3.0848,-1.9979,4.107
4.713833,-1.8327,-3.0848,-1.9979,4.107
4.725350,-1.1027,-1.9073,-2.2559,3.153
4.727672,-1.1027,-1.9073,-2.2559,3.153
4.743417,-0.6094,-1.1606,-1.1428,1.739
4.744371,-0.6094,-1.1606,-1.1428,1.739
4.763960,-1.3284,-0.9599,-0.3198,1.670
4.767489,-1.3284,-0.9599,-0.3198,1.670
4.783341,-1.6843,-0.8739,-0.2881,1.919
4.785300,-1.6843,-0.8739,-0.2881,1.919
4.803946,-2.0173,-0.5182,-0.2395,2.097
4.805338,-2.0173,-0.5182,-0.2395,2.097
4.823680,-1.9495,-0.0137,0.0105,1.950
4.825235,-1.9495,-0.0137,0.0105,1.950
4.843182,-1.6828,0.3117,0.1840,1.721
4.844745,-1.6828,0.3117,0.1840,1.721
4.863706,-1.2326,0.3049,0.1309,1.276
4.865140,-1.2326,0.3049,0.1309,1.276
4.883550,-1.3495,0.7882,0.8172,1.764
4.885928,-1.3495,0.7882,0.8172,1.764
4.903285,-1.7122,1.2980,1.2781,2.500
4.905443,-1.7122,1.2980,1.2781,2.500
4.923257,-1.0992,1.9719,1.0627,2.495
4.924820,-1.0992,1.9719,1.0627,2.495
4.943479,0.2609,2.5644,0.4884,2.624
4.944572,0.2609,2.5644,0.4884,2.624
4.967870,1.1491,3.2125,-0.0718,3.413
4.975514,1.1491,3.2125,-0.0718,3.413
4.983102,1.6504,4.0743,0.1627,4.399
4.984433,1.6504,4.0743,0.1627,4.399
5.004266,0.9391,3.6442,-0.7776,3.843
5.006434,0.9391,3.6442,-0.7776,3.843
5.023620,-0.5929,5.2273,0.0093,5.261
5.025260,-0.5929,5.2273,0.0093,5.261
5.043973,-0.7280,7.0294,-0.5153,7.086
5.045958,-0.7280,7.0294,-0.5153,7.086
5.063825,1.7437,5.7733,-0.8723,6.094
5.067129,1.7437,5.7733,-0.8723,6.094
5.083746,4.3065,2.0879,-0.5584,4.818
5.085831,4.3065,2.0879,-0.5584,4.818
5.103892,4.7079,-0.6496,-0.3898,4.768
5.106750,4.7079,-0.6496,-0.3898,4.768
5.132046,5.3421,-1.4813,0.1565,5.546
5.134888,5.3421,-1.4813,0.1565,5.546
5.144939,3.5642,-1.6070,0.8118,3.993
5.147413,3.5642,-1.6070,0.8118,3.993
5.163547,0.9876,-1.2450,1.4070,2.123
5.165858,0.9876,-1.2450,1.4070,2.123
5.183506,-0.6135,-1.1295,1.5702,2.029
5.185699,-0.6135,-1.1295,1.5702,2.029
5.204119,-1.6456,-1.6052,1.4058,2.695
5.206138,-1.6456,-1.6052,1.4058,2.695
5.232178,-1.4294,-2.2843,0.4358,2.730
5.235957,-1.4294,-2.2843,0.4358,2.730
5.263084,-0.2033,-2.7239,-0.1811,2.737
