time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.237514,1.7204,3.8506,-0.8350,4.299
3.239779,1.7204,3.8506,-0.8350,4.299
3.258135,2.9423,0.6483,-0.7118,3.096
3.259538,2.9423,0.6483,-0.7118,3.096
3.278228,2.7787,-2.1665,-0.8516,3.625
3.280170,2.7787,-2.1665,-0.8516,3.625
3.302148,1.8286,-2.7489,-1.7795,3.751
3.303584,1.8286,-2.7489,-1.7795,3.751
3.317591,0.2133,-1.8859,-1.9145,2.696
3.320265,0.2133,-1.8859,-1.9145,2.696
3.337538,-0.2643,-0.3028,-1.9720,2.012
3.339733,-0.2643,-0.3028,-1.9720,2.012
3.357626,0.0407,1.7822,-1.4707,2.311
3.360137,0.0407,1.7822,-1.4707,2.311
3.377551,1.1882,2.2249,-0.5636,2.584
3.381305,1.1882,2.2249,-0.5636,2.584
3.399033,2.2966,0.6685,-0.4206,2.429
3.400895,2.2966,0.6685,-0.4206,2.429
3.417485,1.8129,-0.6496,-0.4798,1.985
3.419439,1.8129,-0.6496,-0.4798,1.985
3.440536,0.7655,-1.1026,-0.7874,1.556
3.445381,0.7655,-1.1026,-0.7874,1.556
3.463556,-0.2235,-0.4810,-1.0873,1.210
3.464868,-0.2235,-0.4810,-1.0873,1.210
3.477847,-0.7458,0.2973,-1.0282,1.305
3.478923,-0.7458,0.2973,-1.0282,1.305
3.497279,-1.1130,0.5467,-0.8423,1.499
3.499554,-1.1130,0.5467,-0.8423,1.499
3.516855,-1.5414,0.3663,-0.3868,1.631
3.518295,-1.5414,0.3663,-0.3868,1.631
3.537351,-1.5991,0.1440,-0.0224,1.606
3.538927,-1.5991,0.1440,-0.0224,1.606
3.562385,-1.3315,-0.0088,0.1268,1.338
3.564486,-1.3315,-0.0088,0.1268,1.338
3.582008,-1.1525,-0.0683,0.2066,1.173
3.583706,-1.1525,-0.0683,0.2066,1.173
3.597044,-0.8692,-0.3675,0.2931,0.988
3.599051,-0.8692,-0.3675,0.2931,0.988
3.616991,-0.5175,-0.6441,0.2088,0.852
3.618544,-0.5175,-0.6441,0.2088,0.852
3.636930,-0.2654,-0.6791,0.2989,0.788
3.638460,-0.2654,-0.6791,0.2989,0.788
3.657008,-0.2884,-0.5912,0.7353,0.987
3.659110,-0.2884,-0.5912,0.7353,0.987
3.677060,-0.5579,-0.6312,0.8066,1.166
3.678393,-0.5579,-0.6312,0.8066,1.166
3.697106,-0.8187,-0.5889,0.5636,1.155
3.698961,-0.8187,-0.5889,0.5636,1.155
3.717652,-0.8658,-0.2845,0.6039,1.093
3.719278,-0.8658,-0.2845,0.6039,1.093
3.736922,-0.4162,0.2101,0.3330,0.573
3.738782,-0.4162,0.2101,0.3330,0.573
3.757978,0.3323,0.2950,1.0201,1.113
3.759955,0.3323,0.2950,1.0201,1.113
3.776606,0.1809,0.1663,0.7366,0.777
3.778416,0.1809,0.1663,0.7366,0.777
3.797012,-0.0664,0.7339,0.1276,0.748
3.798971,-0.0664,0.7339,0.1276,0.748
3.826905,-1.4121,1.0601,0.9257,1.994
3.829284,-1.4121,1.0601,0.9257,1.994
3.848700,-2.1326,0.6732,2.2809,3.194
3.850519,-2.1326,0.6732,2.2809,3.194
3.857873,-0.9682,1.2583,0.7793,1.769
3.859055,-0.9682,1.2583,0.7793,1.769
3.876786,1.3012,3.1767,0.1085,3.435
3.880040,1.3012,3.1767,0.1085,3.435
3.897376,1.3644,3.4789,-2.5434,4.520
3.899320,1.3644,3.4789,-2.5434,4.520
3.916534,2.0215,2.2395,-2.9261,4.203
3.918715,2.0215,2.2395,-2.9261,4.203
3.936110,3.4320,0.5378,-1.9956,4.006
3.937991,3.4320,0.5378,-1.9956,4.006
3.956697,4.7160,-1.3061,-1.4646,5.108
3.958499,4.7160,-1.3061,-1.4646,5.108
3.980207,4.2116,-2.1535,-0.4450,4.751
3.985251,4.2116,-2.1535,-0.4450,4.751
4.006699,1.7702,-0.3738,0.3369,1.840
4.008273,1.7702,-0.3738,0.3369,1.840
4.016599,-0.6555,2.0735,-0.4914,2.230
4.018070,-0.6555,2.0735,-0.4914,2.230
4.036178,-1.6645,2.3061,-0.5501,2.897
4.038131,-1.6645,2.3061,-0.5501,2.897
4.056245,-0.7163,0.8286,-0.0158,1.095
4.057987,-0.7163,0.8286,-0.0158,1.095
4.076299,0.6770,-0.3794,0.0019,0.776
4.077969,0.6770,-0.3794,0.0019,0.776
4.095857,1.4069,-0.3954,0.0633,1.463
4.097581,1.4069,-0.3954,0.0633,1.463
4.116499,1.2222,-0.2714,0.5370,1.362
4.117958,1.2222,-0.2714,0.5370,1.362
4.136297,0.6001,-0.4366,1.1850,1.398
4.137793,0.6001,-0.4366,1.1850,1.398
4.156141,-0.0462,-0.8547,1.4030,1.643
4.158413,-0.0462,-0.8547,1.4030,1.643
4.176596,-0.4586,-1.0310,1.2127,1.656
4.178756,-0.4586,-1.0310,1.2127,1.656
4.196820,-0.6256,-0.8059,1.2937,1.648
4.199002,-0.6256,-0.8059,1.2937,1.648
4.216279,-0.5661,-0.6949,1.5255,1.769
4.218249,-0.5661,-0.6949,1.5255,1.769
4.245216,-0.5934,-0.8860,1.9262,2.202
4.247167,-0.5934,-0.8860,1.9262,2.202
4.266921,-0.9429,-1.0134,1.7091,2.199
4.268621,-0.9429,-1.0134,1.7091,2.199
4.276088,-1.3420,-0.8338,0.9528,1.845
4.277447,-1.3420,-0.8338,0.9528,1.845
4.295487,-1.3681,-0.8005,1.0806,1.918
4.297940,-1.3681,-0.8005,1.0806,1.918
4.315707,-1.2786,-0.8247,1.2223,1.952
4.317551,-1.2786,-0.8247,1.2223,1.952
4.335418,-1.1780,-0.6194,1.1330,1.748
4.337282,-1.1780,-0.6194,1.1330,1.748
4.355330,-1.2271,-0.3833,1.1192,1.704
4.357044,-1.2271,-0.3833,1.1192,1.704
4.375810,-1.0126,0.0697,0.2831,1.054
4.377033,-1.0126,0.0697,0.2831,1.054
4.396190,-0.7758,0.9420,0.4804,1.311
4.398377,-0.7758,0.9420,0.4804,1.311
4.421046,-0.7347,0.8664,1.0222,1.528
4.422980,-0.7347,0.8664,1.0222,1.528
4.436196,-0.8329,0.3646,0.9266,1.298
4.437167,-0.8329,0.3646,0.9266,1.298
4.455340,-0.7574,-0.3528,0.8870,1.219
4.456709,-0.7574,-0.3528,0.8870,1.219
4.475339,-0.5131,-0.7545,1.2013,1.509
4.476782,-0.5131,-0.7545,1.2013,1.509
4.495651,-0.1274,0.8294,0.4839,0.969
4.497314,-0.1274,0.8294,0.4839,0.969
4.515096,0.2421,4.6791,-1.5578,4.938
4.516914,0.2421,4.6791,-1.5578,4.938
4.535521,2.7179,7.0076,-2.0352,7.787
