time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.758900,-5.3700,3.5049,-0.5713,6.438
4.777121,-2.6109,0.5237,-0.0398,2.663
4.778787,-2.6109,0.5237,-0.0398,2.663
4.796948,1.1949,0.5227,-0.4472,1.379
4.799307,1.1949,0.5227,-0.4472,1.379
4.820510,1.2021,1.8681,0.3850,2.255
4.824167,1.2021,1.8681,0.3850,2.255
4.847895,-0.1813,1.6769,1.8012,2.468
4.849628,-0.1813,1.6769,1.8012,2.468
4.857314,-0.8928,0.6871,2.2164,2.486
4.859081,-0.8928,0.6871,2.2164,2.486
4.876487,-0.9734,-0.8979,2.0664,2.454
4.878401,-0.9734,-0.8979,2.0664,2.454
4.896612,-0.8237,-2.9143,1.0833,3.216
4.898306,-0.8237,-2.9143,1.0833,3.216
4.917624,-0.8791,-3.7176,0.2819,3.830
4.918794,-0.8791,-3.7176,0.2819,3.830
4.936261,-0.8881,-3.4838,0.3637,3.614
4.938475,-0.8881,-3.4838,0.3637,3.614
4.958318,-0.4525,-3.3600,1.2073,3.599
4.959559,-0.4525,-3.3600,1.2073,3.599
4.977328,0.5702,-3.9181,1.2634,4.156
4.979816,0.5702,-3.9181,1.2634,4.156
4.996685,1.4407,-3.9572,1.0433,4.339
4.999190,1.4407,-3.9572,1.0433,4.339
5.015870,1.7063,-3.6685,0.3324,4.059
5.018386,1.7063,-3.6685,0.3324,4.059
5.035697,1.8825,-2.8504,-0.3275,3.432
5.038043,1.8825,-2.8504,-0.3275,3.432
5.056827,1.2606,-0.6251,-0.3048,1.440
5.057921,1.2606,-0.6251,-0.3048,1.440
5.076308,0.5419,-0.9745,0.3849,1.180
5.078104,0.5419,-0.9745,0.3849,1.180
5.095974,-0.1232,-2.5331,0.7963,2.658
5.097928,-0.1232,-2.5331,0.7963,2.658
5.116504,-0.4142,-1.4025,1.2372,1.916
5.118328,-0.4142,-1.4025,1.2372,1.916
5.136503,0.0146,0.0672,1.7560,1.757
5.138740,0.0146,0.0672,1.7560,1.757
5.157848,0.7107,0.5115,2.4067,2.561
5.160105,0.7107,0.5115,2.4067,2.561
5.176932,1.1339,0.2876,2.1644,2.460
5.178576,1.1339,0.2876,2.1644,2.460
5.195743,0.9085,0.0588,1.3307,1.612
5.197392,0.9085,0.0588,1.3307,1.612
5.224032,0.5296,0.6149,1.5273,1.730
5.226506,0.5296,0.6149,1.5273,1.730
5.235887,1.2706,2.1228,1.0557,2.690
5.237425,1.2706,2.1228,1.0557,2.690
5.258858,-0.2592,4.3035,0.4275,4.332
5.260256,-0.2592,4.3035,0.4275,4.332
5.276711,-3.1494,7.3617,-0.0810,8.007
5.279414,-3.1494,7.3617,-0.0810,8.007
5.295624,-1.7434,7.4238,-1.3082,7.737
5.297716,-1.7434,7.4238,-1.3082,7.737
5.315751,-0.3125,1.3528,-2.6910,3.028
5.317519,-0.3125,1.3528,-2.6910,3.028
5.335466,-1.5345,-1.2716,-3.6764,4.182
5.337053,-1.5345,-1.2716,-3.6764,4.182
5.357358,-1.8796,-0.9294,-4.2897,4.775
