time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.022804,-0.0180,0.1751,0.0106,0.176
4.025129,-0.0180,0.1751,0.0106,0.176
4.043993,0.0518,0.1969,-0.0035,0.204
4.045178,0.0518,0.1969,-0.0035,0.204
4.062730,0.0992,0.2041,0.0034,0.227
4.064533,0.0992,0.2041,0.0034,0.227
4.083693,0.0607,0.1809,-0.0033,0.191
4.085481,0.0607,0.1809,-0.0033,0.191
4.102864,-0.0662,0.2127,-0.0039,0.223
4.103904,-0.0662,0.2127,-0.0039,0.223
4.123115,-0.0895,0.2178,0.0376,0.238
4.124352,-0.0895,0.2178,0.0376,0.238
4.147816,0.1541,0.1477,0.0801,0.228
4.149401,0.1541,0.1477,0.0801,0.228
4.164333,0.0843,0.1269,0.0701,0.168
4.167629,0.0843,0.1269,0.0701,0.168
4.182951,0.0414,0.1704,-0.0020,0.175
4.184916,0.0414,0.1704,-0.0020,0.175
4.203518,0.0294,0.2206,0.0317,0.225
4.205012,0.0294,0.2206,0.0317,0.225
4.224063,0.1143,0.1707,0.1246,0.240
4.225731,0.1143,0.1707,0.1246,0.240
4.242317,0.1754,0.1494,0.0038,0.230
4.243654,0.1754,0.1494,0.0038,0.230
4.266762,-0.0276,0.2797,-0.0636,0.288
4.269083,-0.0276,0.2797,-0.0636,0.288
4.291265,-0.0120,0.1952,0.0239,0.197
4.292801,-0.0120,0.1952,0.0239,0.197
4.303544,0.0193,0.1943,0.0148,0.196
4.305744,0.0193,0.1943,0.0148,0.196
4.322176,0.0662,0.1843,-0.0109,0.196
4.323379,0.0662,0.1843,-0.0109,0.196
4.342459,0.0035,0.2048,0.0752,0.218
4.343914,0.0035,0.2048,0.0752,0.218
4.362205,0.0030,0.1831,0.0279,0.185
4.363836,0.0030,0.1831,0.0279,0.185
4.383038,-0.0181,0.1449,0.0469,0.153
4.384090,-0.0181,0.1449,0.0469,0.153
4.402862,0.0244,0.1638,-0.0056,0.166
4.404702,0.0244,0.1638,-0.0056,0.166
4.428312,0.0733,0.1666,-0.0068,0.182
4.429848,0.0733,0.1666,-0.0068,0.182
4.443862,-0.0341,0.2147,-0.1373,0.257
4.445653,-0.0341,0.2147,-0.1373,0.257
4.461769,0.1065,0.2121,0.0473,0.242
4.463096,0.1065,0.2121,0.0473,0.242
4.482091,0.1084,0.1680,-0.0515,0.206
4.485106,0.1084,0.1680,-0.0515,0.206
4.503072,0.0857,0.1750,0.0591,0.204
4.505004,0.0857,0.1750,0.0591,0.204
4.522355,0.0902,0.2271,-0.0244,0.246
4.524540,0.0902,0.2271,-0.0244,0.246
4.542056,0.0837,0.2385,-0.0407,0.256
4.543917,0.0837,0.2385,-0.0407,0.256
4.561416,0.0692,0.1688,-0.0289,0.185
4.562639,0.0692,0.1688,-0.0289,0.185
4.582050,0.0723,0.1259,0.0080,0.145
4.583818,0.0723,0.1259,0.0080,0.145
4.601978,0.0296,0.1678,0.0538,0.179
4.603900,0.0296,0.1678,0.0538,0.179
4.622489,-0.0088,0.1992,0.0301,0.202
4.624489,-0.0088,0.1992,0.0301,0.202
4.641828,-0.0746,0.1989,0.0427,0.217
4.643977,-0.0746,0.1989,0.0427,0.217
4.671576,-0.0169,0.2072,0.0301,0.210
4.677678,-0.0169,0.2072,0.0301,0.210
4.682826,0.0934,0.2067,-0.0310,0.229
4.683588,0.0934,0.2067,-0.0310,0.229
4.704212,0.1191,0.1809,0.0042,0.217
4.706579,0.1191,0.1809,0.0042,0.217
4.722142,0.1274,0.1576,0.0390,0.206
4.726740,0.1274,0.1576,0.0390,0.206
4.741925,0.0376,0.1690,0.0738,0.188
4.743432,0.0376,0.1690,0.0738,0.188
4.762322,-0.0271,0.1529,0.0872,0.178
4.763668,-0.0271,0.1529,0.0872,0.178
4.781131,0.0403,0.1944,0.0205,0.200
4.782692,0.0403,0.1944,0.0205,0.200
4.802664,0.1003,0.1721,0.0262,0.201
4.805214,0.1003,0.1721,0.0262,0.201
4.825385,0.0501,0.1430,0.0393,0.157
4.830454,0.0501,0.1430,0.0393,0.157
4.841961,0.0449,0.2132,0.0103,0.218
4.843540,0.0449,0.2132,0.0103,0.218
4.861679,0.0886,0.1945,0.0049,0.214
4.864190,0.0886,0.1945,0.0049,0.214
4.882920,0.0427,0.2138,0.0386,0.221
4.884294,0.0427,0.2138,0.0386,0.221
4.901594,0.0119,0.1969,0.0513,0.204
4.903272,0.0119,0.1969,0.0513,0.204
4.921464,0.0188,0.1630,0.0157,0.165
4.923545,0.0188,0.1630,0.0157,0.165
4.941715,0.0401,0.1716,0.0505,0.183
4.943611,0.0401,0.1716,0.0505,0.183
4.961446,0.0134,0.1576,0.0173,0.159
4.963911,0.0134,0.1576,0.0173,0.159
4.989753,0.0314,0.1686,0.0229,0.173
4.991250,0.0314,0.1686,0.0229,0.173
5.003693,0.0242,0.1999,0.0256,0.203
5.005906,0.0242,0.1999,0.0256,0.203
5.021133,0.0678,0.1707,0.0652,0.195
5.023092,0.0678,0.1707,0.0652,0.195
5.041537,0.0936,0.1996,0.0370,0.224
5.044079,0.0936,0.1996,0.0370,0.224
5.060758,0.0416,0.1539,0.0334,0.163
5.063704,0.0416,0.1539,0.0334,0.163
5.081467,-0.0005,0.1763,0.0148,0.177
5.082598,-0.0005,0.1763,0.0148,0.177
5.101383,0.0136,0.2292,0.0171,0.230
5.102917,0.0136,0.2292,0.0171,0.230
5.122746,0.0300,0.1978,0.0366,0.203
5.124194,0.0300,0.1978,0.0366,0.203
5.142183,0.0473,0.1735,0.0709,0.193
5.143931,0.0473,0.1735,0.0709,0.193
5.160887,0.0838,0.1538,0.0389,0.179
5.162142,0.0838,0.1538,0.0389,0.179
5.181741,0.0747,0.1954,0.0257,0.211
5.183912,0.0747,0.1954,0.0257,0.211
5.201422,0.0587,0.1870,0.0387,0.200
5.203596,0.0587,0.1870,0.0387,0.200
5.220592,0.0422,0.2036,0.0108,0.208
5.222100,0.0422,0.2036,0.0108,0.208
5.241157,0.0794,0.1733,0.0559,0.199
5.242431,0.0794,0.1733,0.0559,0.199
5.262701,0.1000,0.1452,0.0275,0.178
5.265783,0.1000,0.1452,0.0275,0.178
5.289855,0.0719,0.1633,0.0307,0.181
5.291293,0.0719,0.1633,0.0307,0.181
5.300579,-0.0071,0.2151,0.0150,0.216
5.301630,-0.0071,0.2151,0.0150,0.216
5.320781,-0.0073,0.1882,0.0115,0.189
5.322108,-0.0073,0.1882,0.0115,0.189
5.340709,0.0515,0.1908,-0.0019,0.198
5.341829,0.0515,0.1908,-0.0019,0.198
5.360516,-0.0060,0.1561,0.0231,0.158
5.363010,-0.0060,0.1561,0.0231,0.158
5.385359,0.0005,0.2088,0.0282,0.211
5.387094,0.0005,0.2088,0.0282,0.211
5.409207,0.0605,0.2538,-0.0416,0.264
5.410586,0.0605,0.2538,-0.0416,0.264
5.420717,0.0284,0.2058,-0.0441,0.212
5.422581,0.0284,0.2058,-0.0441,0.212
5.440431,-0.0387,0.2035,0.0091,0.207
5.442058,-0.0387,0.2035,0.0091,0.207
5.460397,-0.0506,0.1954,-0.0112,0.202
5.461563,-0.0506,0.1954,-0.0112,0.202
5.480164,-0.0327,0.2107,-0.0317,0.216
5.481582,-0.0327,0.2107,-0.0317,0.216
5.500646,0.0027,0.2440,-0.0109,0.244
5.502675,0.0027,0.2440,-0.0109,0.244
5.521917,0.0668,0.2047,-0.0054,0.215
5.523810,0.0668,0.2047,-0.0054,0.215
5.540224,0.0335,0.1777,-0.0106,0.181
5.542106,0.0335,0.1777,-0.0106,0.181
5.560620,0.0737,0.1598,-0.0068,0.176
5.562012,0.0737,0.1598,-0.0068,0.176
5.582442,0.0744,0.1568,0.0094,0.174
5.584087,0.0744,0.1568,0.0094,0.174
