time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.694462,-1.6156,0.3486,1.8895,2.510
4.695813,-1.6156,0.3486,1.8895,2.510
4.714677,-0.9147,0.5245,1.3574,1.719
4.716055,-0.9147,0.5245,1.3574,1.719
4.739423,0.3563,1.9454,-1.3025,2.368
4.740924,0.3563,1.9454,-1.3025,2.368
4.755140,2.7713,3.7310,-1.3410,4.837
4.757853,2.7713,3.7310,-1.3410,4.837
4.774041,2.9347,2.4874,-1.8295,4.260
4.775869,2.9347,2.4874,-1.8295,4.260
4.794187,1.5886,1.2256,-4.8148,5.216
4.795559,1.5886,1.2256,-4.8148,5.216
4.815836,1.1004,0.1768,-1.2418,1.669
4.821145,1.1004,0.1768,-1.2418,1.669
4.834589,1.8577,-1.0695,-0.2505,2.158
4.835609,1.8577,-1.0695,-0.2505,2.158
4.854035,4.0242,-1.9310,-0.6834,4.516
4.856335,4.0242,-1.9310,-0.6834,4.516
4.873913,2.9835,-0.3987,0.7826,3.110
4.875519,2.9835,-0.3987,0.7826,3.110
4.893865,0.7334,1.8507,-0.3167,2.016
4.895185,0.7334,1.8507,-0.3167,2.016
4.916165,-1.6126,2.6782,-1.1249,3.322
4.921873,-1.6126,2.6782,-1.1249,3.322
4.934642,-2.6324,2.0324,-0.0871,3.327
4.936197,-2.6324,2.0324,-0.0871,3.327
4.954022,-1.0548,0.4298,1.1554,1.622
4.956043,-1.0548,0.4298,1.1554,1.622
4.974913,0.8282,-0.7760,0.9725,1.495
4.976491,0.8282,-0.7760,0.9725,1.495
4.993340,1.4398,-1.4903,0.4698,2.125
4.996119,1.4398,-1.4903,0.4698,2.125
5.013704,1.3416,-2.0074,0.6830,2.509
5.015824,1.3416,-2.0074,0.6830,2.509
5.034522,0.6545,-1.9165,1.1075,2.308
5.038103,0.6545,-1.9165,1.1075,2.308
5.060017,-0.3254,-1.5082,1.4449,2.114
5.061886,-0.3254,-1.5082,1.4449,2.114
5.073873,-1.0783,-1.0191,1.3821,2.028
5.075034,-1.0783,-1.0191,1.3821,2.028
5.093296,-1.4690,-0.8639,1.1378,2.049
5.094871,-1.4690,-0.8639,1.1378,2.049
5.113326,-1.4089,-1.0321,0.9337,1.980
5.114205,-1.4089,-1.0321,0.9337,1.980
5.133466,-1.3133,-1.4494,1.0558,2.223
5.135724,-1.3133,-1.4494,1.0558,2.223
5.160793,-1.2717,-1.7344,1.1543,2.441
5.162225,-1.2717,-1.7344,1.1543,2.441
5.173492,-1.2827,-1.3808,1.2285,2.250
5.174610,-1.2827,-1.3808,1.2285,2.250
5.192805,-1.5068,-1.0327,1.3905,2.296
5.194489,-1.5068,-1.0327,1.3905,2.296
5.212677,-1.8931,-0.5451,1.6869,2.594
5.213745,-1.8931,-0.5451,1.6869,2.594
5.236439,-2.2115,0.7417,1.6464,2.855
5.240334,-2.2115,0.7417,1.6464,2.855
5.259848,-0.6490,3.0944,-0.3569,3.182
5.261968,-0.6490,3.0944,-0.3569,3.182
5.273488,0.3643,2.3717,-0.7689,2.520
5.275322,0.3643,2.3717,-0.7689,2.520
5.293062,0.4424,1.9993,-0.1272,2.052
5.294850,0.4424,1.9993,-0.1272,2.052
5.312524,-0.2086,2.6617,1.1682,2.914
5.314258,-0.2086,2.6617,1.1682,2.914
5.335881,-2.1075,2.6377,2.3915,4.137
5.338143,-2.1075,2.6377,2.3915,4.137
5.352527,-3.5038,4.4291,0.3929,5.661
5.354706,-3.5038,4.4291,0.3929,5.661
5.372536,-0.9808,5.7234,0.2632,5.813
5.374786,-0.9808,5.7234,0.2632,5.813
5.392739,5.1889,4.3903,-1.4514,6.950
5.394585,5.1889,4.3903,-1.4514,6.950
5.418651,7.4988,0.9855,-1.8806,7.794
5.420590,7.4988,0.9855,-1.8806,7.794
