time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.866038,-1.8212,-1.5198,1.9068,3.043
4.884166,-2.6017,-0.6960,2.1276,3.432
4.885757,-2.6017,-0.6960,2.1276,3.432
4.903451,-2.6087,-0.0133,2.0204,3.300
4.906055,-2.6087,-0.0133,2.0204,3.300
4.924186,-2.4356,0.5862,1.7031,3.029
4.925946,-2.4356,0.5862,1.7031,3.029
4.944467,-2.2311,1.1375,1.2661,2.806
4.946053,-2.2311,1.1375,1.2661,2.806
4.964539,-1.6348,1.6699,0.4948,2.389
4.966437,-1.6348,1.6699,0.4948,2.389
4.991957,1.3173,3.3231,-0.9635,3.702
4.993986,1.3173,3.3231,-0.9635,3.702
5.005771,5.0918,5.2685,0.0233,7.327
5.008730,5.0918,5.2685,0.0233,7.327
5.023958,6.5843,6.6202,-2.9988,9.807
5.026946,6.5843,6.6202,-2.9988,9.807
5.045224,3.6022,6.0297,-2.2115,7.364
5.046776,3.6022,6.0297,-2.2115,7.364
5.064182,0.8333,2.7228,-0.8114,2.961
5.065998,0.8333,2.7228,-0.8114,2.961
5.084615,-1.4829,0.0249,-1.9419,2.443
5.086594,-1.4829,0.0249,-1.9419,2.443
5.103070,-1.5954,0.1099,-1.8214,2.424
5.105041,-1.5954,0.1099,-1.8214,2.424
5.124877,-0.4281,1.1952,-2.0834,2.440
5.126724,-0.4281,1.1952,-2.0834,2.440
5.144962,0.5030,1.6068,-1.9750,2.595
5.146293,0.5030,1.6068,-1.9750,2.595
5.163927,1.2959,1.0188,-1.4591,2.201
5.165093,1.2959,1.0188,-1.4591,2.201
5.185089,1.9407,0.0816,-1.4426,2.420
5.186948,1.9407,0.0816,-1.4426,2.420
5.203238,1.9271,-1.1609,-1.3968,2.648
5.205372,1.9271,-1.1609,-1.3968,2.648
5.223457,0.7876,-2.1322,-1.1071,2.528
5.225080,0.7876,-2.1322,-1.1071,2.528
5.243253,-0.9359,-2.3675,-1.5469,2.979
5.246809,-0.9359,-2.3675,-1.5469,2.979
5.263160,-2.2658,-2.2134,-0.9206,3.299
5.264464,-2.2658,-2.2134,-0.9206,3.299
5.289902,-2.3799,-2.1150,-0.8825,3.304
5.292054,-2.3799,-2.1150,-0.8825,3.304
5.303161,-1.3362,-2.4597,-0.9741,2.964
5.306721,-1.3362,-2.4597,-0.9741,2.964
5.324180,-0.1966,-2.9194,-0.4546,2.961
5.325931,-0.1966,-2.9194,-0.4546,2.961
5.344054,0.2737,-3.4175,-0.6998,3.499
5.345529,0.2737,-3.4175,-0.6998,3.499
5.362964,-0.1686,-3.1264,-0.6788,3.204
5.364647,-0.1686,-3.1264,-0.6788,3.204
5.384101,-0.7991,-2.4645,-0.1443,2.595
