time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.343113,-0.5062,0.3947,-0.5453,0.842
4.344556,-0.5062,0.3947,-0.5453,0.842
4.362919,-0.5489,-0.9773,-0.3050,1.162
4.364654,-0.5489,-0.9773,-0.3050,1.162
4.388388,-0.5206,-1.7946,0.3171,1.895
4.389882,-0.5206,-1.7946,0.3171,1.895
4.403424,-0.4903,-2.0760,0.1730,2.140
4.404481,-0.4903,-2.0760,0.1730,2.140
4.423406,0.3165,-1.3147,-0.0271,1.353
4.425098,0.3165,-1.3147,-0.0271,1.353
4.443966,0.7678,-0.8778,-0.4396,1.246
4.445618,0.7678,-0.8778,-0.4396,1.246
4.463753,1.5443,-0.7177,-0.7604,1.865
4.464855,1.5443,-0.7177,-0.7604,1.865
4.494448,2.3158,-0.9285,-0.0917,2.497
4.498135,2.3158,-0.9285,-0.0917,2.497
4.503100,2.5498,-1.3770,0.8373,3.016
4.504523,2.5498,-1.3770,0.8373,3.016
4.522915,2.8126,-1.3213,1.1356,3.308
4.524145,2.8126,-1.3213,1.1356,3.308
4.542734,2.4318,-0.9051,1.0646,2.805
4.544727,2.4318,-0.9051,1.0646,2.805
4.562929,1.6390,-0.6270,1.7080,2.449
4.564773,1.6390,-0.6270,1.7080,2.449
4.586965,1.4061,-1.1729,1.1831,2.180
4.588917,1.4061,-1.1729,1.1831,2.180
4.616229,1.0817,-1.1205,0.8163,1.758
4.617974,1.0817,-1.1205,0.8163,1.758
4.623242,0.8027,0.2936,0.5864,1.037
4.624416,0.8027,0.2936,0.5864,1.037
4.643470,1.3249,1.6505,0.5094,2.177
4.645158,1.3249,1.6505,0.5094,2.177
4.662763,3.1535,2.0307,1.2557,3.955
4.664502,3.1535,2.0307,1.2557,3.955
4.682597,3.6079,1.4860,1.2843,4.108
4.684947,3.6079,1.4860,1.2843,4.108
4.710702,-0.0063,2.1433,1.3046,2.509
4.712596,-0.0063,2.1433,1.3046,2.509
4.722640,-5.3981,5.5729,-1.1622,7.845
4.724267,-5.3981,5.5729,-1.1622,7.845
4.742897,-4.9195,4.0571,-2.7188,6.932
4.745051,-4.9195,4.0571,-2.7188,6.932
4.764204,-4.1625,1.5272,-4.3623,6.220
4.767076,-4.1625,1.5272,-4.3623,6.220
4.782629,-5.2840,-0.1333,-4.7916,7.134
4.784502,-5.2840,-0.1333,-4.7916,7.134
4.809245,-5.1231,0.1216,-1.3788,5.307
4.814733,-5.1231,0.1216,-1.3788,5.307
4.822793,-3.1571,2.0055,0.4399,3.766
4.824112,-3.1571,2.0055,0.4399,3.766
4.842416,0.7312,3.6847,-1.0669,3.905
4.844356,0.7312,3.6847,-1.0669,3.905
4.862587,1.9502,2.7112,-2.0101,3.898
4.863795,1.9502,2.7112,-2.0101,3.898
4.882822,0.7010,0.0352,-0.2887,0.759
4.884238,0.7010,0.0352,-0.2887,0.759
4.903668,-0.0768,-2.1780,0.4826,2.232
4.905487,-0.0768,-2.1780,0.4826,2.232
4.923585,-0.1762,-3.6749,0.8820,3.783
4.925637,-0.1762,-3.6749,0.8820,3.783
4.942055,0.1071,-3.5412,0.4692,3.574
4.944418,0.1071,-3.5412,0.4692,3.574
4.962344,0.2656,-3.0881,0.4461,3.131
4.963630,0.2656,-3.0881,0.4461,3.131
4.982207,0.8230,-2.8162,0.9326,3.079
4.984107,0.8230,-2.8162,0.9326,3.079
5.005084,1.4177,-2.8090,1.5575,3.511
5.006957,1.4177,-2.8090,1.5575,3.511
5.022547,1.4075,-2.3641,1.6295,3.198
5.024600,1.4075,-2.3641,1.6295,3.198
5.042646,0.9640,-1.6607,1.4546,2.409
5.044786,0.9640,-1.6607,1.4546,2.409
5.062221,0.8355,-1.3168,0.9233,1.812
5.063487,0.8355,-1.3168,0.9233,1.812
5.081936,1.2484,-0.8042,0.7746,1.675
5.083087,1.2484,-0.8042,0.7746,1.675
5.103227,1.9221,0.0438,0.3745,1.959
5.104736,1.9221,0.0438,0.3745,1.959
5.122006,2.2498,0.7765,1.1584,2.647
